Año;Tipo territorio;Código territorio;Territorio;Tipo;Valor;Estado dato
2004;Municipios;9036;Tres Cantos;No consta;0;
2004;Municipios;1551;Valdaracete;No consta;0;
2004;Municipios;1564;Valdeavero;No consta;0;
2004;Municipios;1570;Valdelaguna;No consta;0;
2004;Municipios;1586;Valdemanco;No consta;0;
2004;Municipios;1599;Valdemaqueda;No consta;0;
2004;Municipios;1603;Valdemorillo;No consta;0;
2004;Municipios;1610;Valdemoro;No consta;0;
2004;Municipios;1625;Valdeolmos-Alalpardo;No consta;0;
2004;Municipios;1631;Valdepiélagos;No consta;0;
2004;Municipios;1646;Valdetorres de Jarama;No consta;0;
2004;Municipios;1659;Valdilecha;No consta;0;
2004;Municipios;1662;Valverde de Alcalá;No consta;0;
2004;Municipios;1678;Velilla de San Antonio;No consta;0;
2004;Municipios;1684;Vellón (El);No consta;0;
2004;Municipios;1697;Venturada;No consta;0;
2004;Municipios;1718;Villa del Prado;No consta;0;
2004;Municipios;1701;Villaconejos;No consta;0;
2004;Municipios;1723;Villalbilla;No consta;0;
2004;Municipios;1739;Villamanrique de Tajo;No consta;0;
2004;Municipios;1744;Villamanta;No consta;0;
2004;Municipios;1757;Villamantilla;No consta;0;
2004;Municipios;1760;Villanueva de la Cañada;No consta;0;
2004;Municipios;1782;Villanueva de Perales;No consta;0;
2004;Municipios;1776;Villanueva del Pardillo;No consta;0;
2004;Municipios;1795;Villar del Olmo;No consta;0;
2004;Municipios;1809;Villarejo de Salvanés;No consta;0;
2004;Municipios;1816;Villaviciosa de Odón;No consta;0;
2004;Municipios;1821;Villavieja del Lozoya;No consta;0;
2004;Municipios;1837;Zarzalejo;No consta;0;
2004;Zonas Estadísticas;03;Este Metropolitano;No consta;0;
2004;Zonas Estadísticas;01;Municipio de Madrid;No consta;0;
2004;Zonas Estadísticas;07;Nordeste Comunidad;No consta;0;
2004;Zonas Estadísticas;02;Norte Metropolitano;No consta;0;
2004;Zonas Estadísticas;05;Oeste Metropolitano;No consta;0;
2004;Zonas Estadísticas;11;Sierra Central;No consta;0;
2004;Zonas Estadísticas;06;Sierra Norte;No consta;0;
2004;Zonas Estadísticas;10;Sierra Sur;No consta;0;
2004;Zonas Estadísticas;08;Sudeste Comunidad;No consta;0;
2004;Zonas Estadísticas;09;Sudoeste Comunidad;No consta;0;
2004;Zonas Estadísticas;04;Sur Metropolitano;No consta;0;
2005;Comunidad de Madrid;;Comunidad de Madrid;No consta;0;
2005;Municipios;0014;Acebeda (La);No consta;0;
2005;Municipios;0029;Ajalvir;No consta;0;
2005;Municipios;0035;Alameda del Valle;No consta;0;
2005;Municipios;0040;Álamo (El);No consta;0;
2005;Municipios;0053;Alcalá de Henares;No consta;0;
2005;Municipios;0066;Alcobendas;No consta;0;
2005;Municipios;0072;Alcorcón;No consta;0;
2005;Municipios;0088;Aldea del Fresno;No consta;0;
2005;Municipios;0091;Algete;No consta;0;
2005;Municipios;0105;Alpedrete;No consta;0;
2005;Municipios;0112;Ambite;No consta;0;
2005;Municipios;0127;Anchuelo;No consta;0;
2005;Municipios;0133;Aranjuez;No consta;0;
2005;Municipios;0148;Arganda del Rey;No consta;0;
2005;Municipios;0151;Arroyomolinos;No consta;0;
2005;Municipios;0164;Atazar (El);No consta;0;
2005;Municipios;0170;Batres;No consta;0;
2005;Municipios;0186;Becerril de la Sierra;No consta;0;
2005;Municipios;0199;Belmonte de Tajo;No consta;0;
2005;Municipios;0210;Berrueco (El);No consta;0;
2005;Municipios;0203;Berzosa del Lozoya;No consta;0;
2005;Municipios;0225;Boadilla del Monte;No consta;0;
2005;Municipios;0231;Boalo (El);No consta;0;
2005;Municipios;0246;Braojos;No consta;0;
2005;Municipios;0259;Brea de Tajo;No consta;0;
2005;Municipios;0262;Brunete;No consta;0;
2005;Municipios;0278;Buitrago del Lozoya;No consta;0;
2005;Municipios;0284;Bustarviejo;No consta;0;
2005;Municipios;0297;Cabanillas de la Sierra;No consta;0;
2005;Municipios;0301;Cabrera (La);No consta;0;
2005;Municipios;0318;Cadalso de los Vidrios;No consta;0;
2005;Municipios;0323;Camarma de Esteruelas;No consta;0;
2005;Municipios;0339;Campo Real;No consta;0;
2005;Municipios;0344;Canencia;No consta;0;
2005;Municipios;0357;Carabaña;No consta;0;
2005;Municipios;0360;Casarrubuelos;No consta;0;
2005;Municipios;0376;Cenicientos;No consta;0;
2005;Municipios;0382;Cercedilla;No consta;0;
2005;Municipios;0395;Cervera de Buitrago;No consta;0;
2005;Municipios;0513;Chapinería;No consta;0;
2005;Municipios;0528;Chinchón;No consta;0;
2005;Municipios;0409;Ciempozuelos;No consta;0;
2005;Municipios;0416;Cobeña;No consta;0;
2005;Municipios;0468;Collado Mediano;No consta;0;
2005;Municipios;0474;Collado Villalba;No consta;0;
2005;Municipios;0437;Colmenar de Oreja;No consta;0;
2005;Municipios;0421;Colmenar del Arroyo;No consta;0;
2005;Municipios;0455;Colmenar Viejo;No consta;0;
2005;Municipios;0442;Colmenarejo;No consta;0;
2005;Municipios;0480;Corpa;No consta;0;
2005;Municipios;0493;Coslada;No consta;0;
2005;Municipios;0506;Cubas de la Sagra;No consta;0;
2005;Municipios;0534;Daganzo de Arriba;No consta;0;
2005;Municipios;0549;Escorial (El);No consta;0;
2005;Municipios;0552;Estremera;No consta;0;
2005;Municipios;0565;Fresnedillas de la Oliva;No consta;0;
2005;Municipios;0571;Fresno de Torote;No consta;0;
2005;Municipios;0587;Fuenlabrada;No consta;0;
2005;Municipios;0590;Fuente el Saz de Jarama;No consta;0;
2005;Municipios;0604;Fuentidueña de Tajo;No consta;0;
2005;Municipios;0611;Galapagar;No consta;0;
2005;Municipios;0626;Garganta de los Montes;No consta;0;
2005;Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;No consta;0;
2005;Municipios;0647;Gascones;No consta;0;
2005;Municipios;0650;Getafe;No consta;0;
2005;Municipios;0663;Griñón;No consta;0;
2005;Municipios;0679;Guadalix de la Sierra;No consta;0;
2005;Municipios;0685;Guadarrama;No consta;0;
2005;Municipios;0698;Hiruela (La);No consta;0;
2005;Municipios;0702;Horcajo de la Sierra-Aoslos;No consta;0;
2005;Municipios;0719;Horcajuelo de la Sierra;No consta;0;
2005;Municipios;0724;Hoyo de Manzanares;No consta;0;
2005;Municipios;0730;Humanes de Madrid;No consta;0;
2005;Municipios;0745;Leganés;No consta;0;
2005;Municipios;0758;Loeches;No consta;0;
2005;Municipios;0761;Lozoya;No consta;0;
2005;Municipios;9015;Lozoyuela-Navas-Sieteiglesias;No consta;0;
2005;Municipios;0783;Madarcos;No consta;0;
2005;Municipios;0796;Madrid;No consta;0;
2005;Municipios;0800;Majadahonda;No consta;0;
2005;Municipios;0822;Manzanares el Real;No consta;0;
2005;Municipios;0838;Meco;No consta;0;
2005;Municipios;0843;Mejorada del Campo;No consta;0;
2005;Municipios;0856;Miraflores de la Sierra;No consta;0;
2005;Municipios;0869;Molar (El);No consta;0;
2005;Municipios;0875;Molinos (Los);No consta;0;
2005;Municipios;0881;Montejo de la Sierra;No consta;0;
2005;Municipios;0894;Moraleja de Enmedio;No consta;0;
2005;Municipios;0908;Moralzarzal;No consta;0;
2005;Municipios;0915;Morata de Tajuña;No consta;0;
2005;Municipios;0920;Móstoles;No consta;0;
2005;Municipios;0936;Navacerrada;No consta;0;
2005;Municipios;0941;Navalafuente;No consta;0;
2005;Municipios;0954;Navalagamella;No consta;0;
2005;Municipios;0967;Navalcarnero;No consta;0;
2005;Municipios;0973;Navarredonda y San Mamés;No consta;0;
2005;Municipios;0992;Navas del Rey;No consta;0;
2005;Municipios;1006;Nuevo Baztán;No consta;0;
2005;Municipios;1013;Olmeda de las Fuentes;No consta;0;
2005;Municipios;1028;Orusco de Tajuña;No consta;0;
2005;Municipios;1049;Paracuellos de Jarama;No consta;0;
2005;Municipios;1065;Parla;No consta;0;
2005;Municipios;1071;Patones;No consta;0;
2005;Municipios;1087;Pedrezuela;No consta;0;
2005;Municipios;1090;Pelayos de la Presa;No consta;0;
2005;Municipios;1104;Perales de Tajuña;No consta;0;
2005;Municipios;1111;Pezuela de las Torres;No consta;0;
2005;Municipios;1126;Pinilla del Valle;No consta;0;
2005;Municipios;1132;Pinto;No consta;0;
2005;Municipios;1147;Piñuécar-Gandullas;No consta;0;
2005;Municipios;1150;Pozuelo de Alarcón;No consta;0;
2005;Municipios;1163;Pozuelo del Rey;No consta;0;
2005;Municipios;1179;Prádena del Rincón;No consta;0;
2005;Municipios;1185;Puebla de la Sierra;No consta;0;
2005;Municipios;9020;Puentes Viejas;No consta;0;
2005;Municipios;1198;Quijorna;No consta;0;
2005;Municipios;1202;Rascafría;No consta;0;
2005;Municipios;1219;Redueña;No consta;0;
2005;Municipios;1224;Ribatejada;No consta;0;
2005;Municipios;1230;Rivas-Vaciamadrid;No consta;0;
2005;Municipios;1245;Robledillo de la Jara;No consta;0;
2005;Municipios;1258;Robledo de Chavela;No consta;0;
2005;Municipios;1261;Robregordo;No consta;0;
2005;Municipios;1277;Rozas de Madrid (Las);No consta;0;
2005;Municipios;1283;Rozas de Puerto Real;No consta;0;
2005;Municipios;1296;San Agustín del Guadalix;No consta;0;
2005;Municipios;1300;San Fernando de Henares;No consta;0;
2005;Municipios;1317;San Lorenzo de El Escorial;No consta;0;
2005;Municipios;1322;San Martín de la Vega;No consta;0;
2005;Municipios;1338;San Martín de Valdeiglesias;No consta;0;
2005;Municipios;1343;San Sebastián de los Reyes;No consta;0;
2005;Municipios;1356;Santa María de la Alameda;No consta;0;
2005;Municipios;1369;Santorcaz;No consta;0;
2005;Municipios;1375;Santos de la Humosa (Los);No consta;0;
2005;Municipios;1381;Serna del Monte (La);No consta;0;
2005;Municipios;1408;Serranillos del Valle;No consta;0;
2005;Municipios;1415;Sevilla la Nueva;No consta;0;
2005;Municipios;1436;Somosierra;No consta;0;
2005;Municipios;1441;Soto del Real;No consta;0;
2005;Municipios;1454;Talamanca de Jarama;No consta;0;
2005;Municipios;1467;Tielmes;No consta;0;
2005;Municipios;1473;Titulcia;No consta;0;
2005;Municipios;1489;Torrejón de Ardoz;No consta;0;
2005;Municipios;1492;Torrejón de la Calzada;No consta;0;
2005;Municipios;1505;Torrejón de Velasco;No consta;0;
2005;Municipios;1512;Torrelaguna;No consta;0;
2005;Municipios;1527;Torrelodones;No consta;0;
2005;Municipios;1533;Torremocha de Jarama;No consta;0;
2005;Municipios;1548;Torres de la Alameda;No consta;0;
2005;Municipios;9036;Tres Cantos;No consta;0;
2005;Municipios;1551;Valdaracete;No consta;0;
2005;Municipios;1564;Valdeavero;No consta;0;
2005;Municipios;1570;Valdelaguna;No consta;0;
2005;Municipios;1586;Valdemanco;No consta;0;
2005;Municipios;1599;Valdemaqueda;No consta;0;
2005;Municipios;1603;Valdemorillo;No consta;0;
2005;Municipios;1610;Valdemoro;No consta;0;
2005;Municipios;1625;Valdeolmos-Alalpardo;No consta;0;
2005;Municipios;1631;Valdepiélagos;No consta;0;
2005;Municipios;1646;Valdetorres de Jarama;No consta;0;
2005;Municipios;1659;Valdilecha;No consta;0;
2005;Municipios;1662;Valverde de Alcalá;No consta;0;
2005;Municipios;1678;Velilla de San Antonio;No consta;0;
2005;Municipios;1684;Vellón (El);No consta;0;
2005;Municipios;1697;Venturada;No consta;0;
2005;Municipios;1718;Villa del Prado;No consta;0;
2005;Municipios;1701;Villaconejos;No consta;0;
2005;Municipios;1723;Villalbilla;No consta;0;
2005;Municipios;1739;Villamanrique de Tajo;No consta;0;
2005;Municipios;1744;Villamanta;No consta;0;
2005;Municipios;1757;Villamantilla;No consta;0;
2005;Municipios;1760;Villanueva de la Cañada;No consta;0;
2005;Municipios;1782;Villanueva de Perales;No consta;0;
2005;Municipios;1776;Villanueva del Pardillo;No consta;0;
2005;Municipios;1795;Villar del Olmo;No consta;0;
2005;Municipios;1809;Villarejo de Salvanés;No consta;0;
2005;Municipios;1816;Villaviciosa de Odón;No consta;0;
2005;Municipios;1821;Villavieja del Lozoya;No consta;0;
2005;Municipios;1837;Zarzalejo;No consta;0;
2005;Zonas Estadísticas;03;Este Metropolitano;No consta;0;
2005;Zonas Estadísticas;01;Municipio de Madrid;No consta;0;
2005;Zonas Estadísticas;07;Nordeste Comunidad;No consta;0;
2005;Zonas Estadísticas;02;Norte Metropolitano;No consta;0;
2005;Zonas Estadísticas;05;Oeste Metropolitano;No consta;0;
2005;Zonas Estadísticas;11;Sierra Central;No consta;0;
2005;Zonas Estadísticas;06;Sierra Norte;No consta;0;
2005;Zonas Estadísticas;10;Sierra Sur;No consta;0;
2005;Zonas Estadísticas;08;Sudeste Comunidad;No consta;0;
2005;Zonas Estadísticas;09;Sudoeste Comunidad;No consta;0;
2005;Zonas Estadísticas;04;Sur Metropolitano;No consta;0;
2006;Comunidad de Madrid;;Comunidad de Madrid;No consta;0;
2006;Municipios;0014;Acebeda (La);No consta;0;
2006;Municipios;0029;Ajalvir;No consta;0;
2006;Municipios;0035;Alameda del Valle;No consta;0;
2006;Municipios;0040;Álamo (El);No consta;0;
2006;Municipios;0053;Alcalá de Henares;No consta;0;
2006;Municipios;0066;Alcobendas;No consta;0;
2006;Municipios;0072;Alcorcón;No consta;0;
2006;Municipios;0088;Aldea del Fresno;No consta;0;
2006;Municipios;0091;Algete;No consta;0;
2006;Municipios;0105;Alpedrete;No consta;0;
2006;Municipios;0112;Ambite;No consta;0;
2006;Municipios;0127;Anchuelo;No consta;0;
2006;Municipios;0133;Aranjuez;No consta;0;
2006;Municipios;0148;Arganda del Rey;No consta;0;
2006;Municipios;0151;Arroyomolinos;No consta;0;
2006;Municipios;0164;Atazar (El);No consta;0;
2006;Municipios;0170;Batres;No consta;0;
2006;Municipios;0186;Becerril de la Sierra;No consta;0;
2006;Municipios;0199;Belmonte de Tajo;No consta;0;
2006;Municipios;0210;Berrueco (El);No consta;0;
2006;Municipios;0203;Berzosa del Lozoya;No consta;0;
2006;Municipios;0225;Boadilla del Monte;No consta;0;
2006;Municipios;0231;Boalo (El);No consta;0;
2006;Municipios;0246;Braojos;No consta;0;
2006;Municipios;0259;Brea de Tajo;No consta;0;
2006;Municipios;0262;Brunete;No consta;0;
2006;Municipios;0278;Buitrago del Lozoya;No consta;0;
2006;Municipios;0284;Bustarviejo;No consta;0;
2006;Municipios;0297;Cabanillas de la Sierra;No consta;0;
2006;Municipios;0301;Cabrera (La);No consta;0;
2006;Municipios;0318;Cadalso de los Vidrios;No consta;0;
2006;Municipios;0323;Camarma de Esteruelas;No consta;0;
2006;Municipios;0339;Campo Real;No consta;0;
2006;Municipios;0344;Canencia;No consta;0;
2006;Municipios;0357;Carabaña;No consta;0;
2006;Municipios;0360;Casarrubuelos;No consta;0;
2006;Municipios;0376;Cenicientos;No consta;0;
2006;Municipios;0382;Cercedilla;No consta;0;
2006;Municipios;0395;Cervera de Buitrago;No consta;0;
2006;Municipios;0513;Chapinería;No consta;0;
2006;Municipios;0528;Chinchón;No consta;0;
2006;Municipios;0409;Ciempozuelos;No consta;0;
2006;Municipios;0416;Cobeña;No consta;0;
2006;Municipios;0468;Collado Mediano;No consta;0;
2006;Municipios;0474;Collado Villalba;No consta;0;
2006;Municipios;0437;Colmenar de Oreja;No consta;0;
2006;Municipios;0421;Colmenar del Arroyo;No consta;0;
2006;Municipios;0455;Colmenar Viejo;No consta;0;
2006;Municipios;0442;Colmenarejo;No consta;0;
2006;Municipios;0480;Corpa;No consta;0;
2006;Municipios;0493;Coslada;No consta;0;
2006;Municipios;0506;Cubas de la Sagra;No consta;0;
2006;Municipios;0534;Daganzo de Arriba;No consta;0;
2006;Municipios;0549;Escorial (El);No consta;0;
2006;Municipios;0552;Estremera;No consta;0;
2006;Municipios;0565;Fresnedillas de la Oliva;No consta;0;
2006;Municipios;0571;Fresno de Torote;No consta;0;
2006;Municipios;0587;Fuenlabrada;No consta;0;
2006;Municipios;0590;Fuente el Saz de Jarama;No consta;0;
2006;Municipios;0604;Fuentidueña de Tajo;No consta;0;
2006;Municipios;0611;Galapagar;No consta;0;
2006;Municipios;0626;Garganta de los Montes;No consta;0;
2006;Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;No consta;0;
2006;Municipios;0647;Gascones;No consta;0;
2006;Municipios;0650;Getafe;No consta;0;
2006;Municipios;0663;Griñón;No consta;0;
2006;Municipios;0679;Guadalix de la Sierra;No consta;0;
2006;Municipios;0685;Guadarrama;No consta;0;
2006;Municipios;0698;Hiruela (La);No consta;0;
2006;Municipios;0702;Horcajo de la Sierra-Aoslos;No consta;0;
2006;Municipios;0719;Horcajuelo de la Sierra;No consta;0;
2006;Municipios;0724;Hoyo de Manzanares;No consta;0;
2006;Municipios;0730;Humanes de Madrid;No consta;0;
2006;Municipios;0745;Leganés;No consta;0;
2006;Municipios;0758;Loeches;No consta;0;
2006;Municipios;0761;Lozoya;No consta;0;
2006;Municipios;9015;Lozoyuela-Navas-Sieteiglesias;No consta;0;
2006;Municipios;0783;Madarcos;No consta;0;
2006;Municipios;0796;Madrid;No consta;0;
2006;Municipios;0800;Majadahonda;No consta;0;
2006;Municipios;0822;Manzanares el Real;No consta;0;
2006;Municipios;0838;Meco;No consta;0;
2006;Municipios;0843;Mejorada del Campo;No consta;0;
2006;Municipios;0856;Miraflores de la Sierra;No consta;0;
2006;Municipios;0869;Molar (El);No consta;0;
2006;Municipios;0875;Molinos (Los);No consta;0;
2006;Municipios;0881;Montejo de la Sierra;No consta;0;
2006;Municipios;0894;Moraleja de Enmedio;No consta;0;
2006;Municipios;0908;Moralzarzal;No consta;0;
2006;Municipios;0915;Morata de Tajuña;No consta;0;
2006;Municipios;0920;Móstoles;No consta;0;
2006;Municipios;0936;Navacerrada;No consta;0;
2006;Municipios;0941;Navalafuente;No consta;0;
2006;Municipios;0954;Navalagamella;No consta;0;
2006;Municipios;0967;Navalcarnero;No consta;0;
2006;Municipios;0973;Navarredonda y San Mamés;No consta;0;
2006;Municipios;0992;Navas del Rey;No consta;0;
2006;Municipios;1006;Nuevo Baztán;No consta;0;
2006;Municipios;1013;Olmeda de las Fuentes;No consta;0;
2006;Municipios;1028;Orusco de Tajuña;No consta;0;
2006;Municipios;1049;Paracuellos de Jarama;No consta;0;
2006;Municipios;1065;Parla;No consta;0;
2006;Municipios;1071;Patones;No consta;0;
2006;Municipios;1087;Pedrezuela;No consta;0;
2006;Municipios;1090;Pelayos de la Presa;No consta;0;
2006;Municipios;1104;Perales de Tajuña;No consta;0;
2006;Municipios;1111;Pezuela de las Torres;No consta;0;
2006;Municipios;1126;Pinilla del Valle;No consta;0;
2006;Municipios;1132;Pinto;No consta;0;
2006;Municipios;1147;Piñuécar-Gandullas;No consta;0;
2006;Municipios;1150;Pozuelo de Alarcón;No consta;0;
2006;Municipios;1163;Pozuelo del Rey;No consta;0;
2006;Municipios;1179;Prádena del Rincón;No consta;0;
2006;Municipios;1185;Puebla de la Sierra;No consta;0;
2006;Municipios;9020;Puentes Viejas;No consta;0;
2006;Municipios;1198;Quijorna;No consta;0;
2006;Municipios;1202;Rascafría;No consta;0;
2006;Municipios;1219;Redueña;No consta;0;
2006;Municipios;1224;Ribatejada;No consta;0;
2006;Municipios;1230;Rivas-Vaciamadrid;No consta;0;
2006;Municipios;1245;Robledillo de la Jara;No consta;0;
2006;Municipios;1258;Robledo de Chavela;No consta;0;
2006;Municipios;1261;Robregordo;No consta;0;
2006;Municipios;1277;Rozas de Madrid (Las);No consta;0;
2006;Municipios;1283;Rozas de Puerto Real;No consta;0;
2006;Municipios;1296;San Agustín del Guadalix;No consta;0;
2006;Municipios;1300;San Fernando de Henares;No consta;0;
2006;Municipios;1317;San Lorenzo de El Escorial;No consta;0;
2006;Municipios;1322;San Martín de la Vega;No consta;0;
2006;Municipios;1338;San Martín de Valdeiglesias;No consta;0;
2006;Municipios;1343;San Sebastián de los Reyes;No consta;0;
2006;Municipios;1356;Santa María de la Alameda;No consta;0;
2006;Municipios;1369;Santorcaz;No consta;0;
2006;Municipios;1375;Santos de la Humosa (Los);No consta;0;
2006;Municipios;1381;Serna del Monte (La);No consta;0;
2006;Municipios;1408;Serranillos del Valle;No consta;0;
2006;Municipios;1415;Sevilla la Nueva;No consta;0;
2006;Municipios;1436;Somosierra;No consta;0;
2006;Municipios;1441;Soto del Real;No consta;0;
2006;Municipios;1454;Talamanca de Jarama;No consta;0;
2006;Municipios;1467;Tielmes;No consta;0;
2006;Municipios;1473;Titulcia;No consta;0;
2006;Municipios;1489;Torrejón de Ardoz;No consta;0;
2006;Municipios;1492;Torrejón de la Calzada;No consta;0;
2006;Municipios;1505;Torrejón de Velasco;No consta;0;
2006;Municipios;1512;Torrelaguna;No consta;0;
2006;Municipios;1527;Torrelodones;No consta;0;
2006;Municipios;1533;Torremocha de Jarama;No consta;0;
2006;Municipios;1548;Torres de la Alameda;No consta;0;
2006;Municipios;9036;Tres Cantos;No consta;0;
2006;Municipios;1551;Valdaracete;No consta;0;
2006;Municipios;1564;Valdeavero;No consta;0;
